SMI_ID,SMILES,SCAFFOLD_SMILES,SCAFFOLD_ID
SMI_E622C29076,NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)c1.O.O=CCCC(=O)C(=O)[O-],O=[PH](OC[C@@H]1CC[C@H](n2cnc3cncnc32)O1)O[PH](=O)OC[C@@H]1CC[C@H]([n+]2ccccc2)O1,SCF_B6671A9DFE
SMI_F71CD4BA42,CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCS.CC(C=O)C(=O)[O-].NC(=O)c1ccc[n+](C2OC(COP(=O)([O-])OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)c1,O=[PH](OCC1CCC(n2cnc3cncnc32)O1)O[PH](=O)OCC1CCC([n+]2ccccc2)O1.c1ncc2ncn(C3CCCO3)c2n1,SCF_48EC0436E6
SMI_9129CAA3D3,CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCS.NC(=O)c1ccc[n+](C2OC(COP(=O)([O-])OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)c1.O=CCC(=O)[O-],O=[PH](OCC1CCC(n2cnc3cncnc32)O1)O[PH](=O)OCC1CCC([n+]2ccccc2)O1.c1ncc2ncn(C3CCCO3)c2n1,SCF_48EC0436E6
SMI_04AA7268B2,CC(C=O)C(=O)[O-],,SCF_ACYCLIC
SMI_795CE8B8F6,CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCS,c1ncc2ncn(C3CCCO3)c2n1,SCF_B8DB9A72B3
SMI_2D7B6D849B,O=Cc1cccc(O)c1,c1ccccc1,SCF_8448043181
SMI_00BD5BA845,O=Cc1ccccc1O,c1ccccc1,SCF_8448043181
SMI_18752061E8,CCCCCCCCCCCC(=O)[O-],,SCF_ACYCLIC
SMI_A7D26D0C1C,O=C([O-])C=Cc1ccccc1,c1ccccc1,SCF_8448043181
SMI_400447B444,CCCCCCCC(=O)[O-],,SCF_ACYCLIC
SMI_525E790D83,*C=O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)c1.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]1O.O=P([O-])([O-])OP(=O)([O-])O,O=[PH](OC[C@@H]1CC[C@H](n2cnc3cncnc32)O1)O[PH](=O)OC[C@@H]1CC[C@H]([n+]2ccccc2)O1.c1ncc2ncn([C@H]3CCCO3)c2n1,SCF_FED1247000
SMI_A9C427A54F,COc1ccc(C(=O)[O-])cc1,c1ccccc1,SCF_8448043181
SMI_552D71D30B,O=C([O-])CC(=O)c1ccccc1,c1ccccc1,SCF_8448043181
SMI_2CB07B4BEB,COc1cccc(C(=O)[O-])c1,c1ccccc1,SCF_8448043181
SMI_D3C37C89CE,CCCCCCCCCCCCCCCCCC(=O)[O-],,SCF_ACYCLIC
SMI_2E995B372A,O=C([O-])c1ccccc1,c1ccccc1,SCF_8448043181
SMI_EC37222273,O=C([O-])CCc1ccccc1,c1ccccc1,SCF_8448043181
SMI_9E6F0956AC,O=C([O-])c1cccs1,c1ccsc1,SCF_C6B0B0DF27
SMI_2577923898,Cc1ccc(C(=O)[O-])cc1,c1ccccc1,SCF_8448043181
SMI_9EFFE768DA,O=C([O-])C#Cc1ccccc1,c1ccccc1,SCF_8448043181
SMI_89D4461ABA,O=C([O-])c1cccc([N+](=O)[O-])c1,c1ccccc1,SCF_8448043181
SMI_B5D885C5E3,CCCC(=O)[O-],,SCF_ACYCLIC
SMI_29F96EABF6,NC(CCCC(=O)O)C(=O)O,,SCF_ACYCLIC
SMI_A143484890,NC(=CC=CC=O)C(=O)O,,SCF_ACYCLIC
SMI_56AB6F846F,O=C(O)C(=O)C=CC=CO,,SCF_ACYCLIC
SMI_3802ADF3E1,CC(C=O)=CC=CC=C(C)C=CC=C(C)C=CC1=C(C)CCCC1(C)C,C1=CCCCC1,SCF_36A45FA1E3
SMI_FA91450E1C,CC(C)=CCCC(C)=CC=O,,SCF_ACYCLIC
SMI_A787700BAE,CC(C=CC=C(C)C=CC1=C(C)CCCC1(C)C)=CC=CC=O,C1=CCCCC1,SCF_36A45FA1E3
SMI_9E319A22E4,NC(=O)c1ccc[n+](C2OC(COP(=O)([O-])OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)c1.O.O=CCc1ccccc1,O=[PH](OCC1CCC(n2cnc3cncnc32)O1)O[PH](=O)OCC1CCC([n+]2ccccc2)O1.c1ccccc1,SCF_E4CCC65D40
SMI_E36E7E486C,NC(=O)c1ccc[n+](C2OC(COP(=O)([O-])OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)c1.O.O=CCc1ccccc1,O=[PH](OCC1CCC(n2cnc3cncnc32)O1)O[PH](=O)OCC1CCC([n+]2ccccc2)O1.c1ccccc1,SCF_E4CCC65D40
SMI_5E620C919C,COc1cc(C=CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC2OC(n3cnc4c(N)ncnc43)C(O)C2OP(=O)(O)O)ccc1O.NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)C=CC1.[H+],O=C(CCCO[PH](=O)O[PH](=O)OCC1CCC(n2cnc3cncnc32)O1)NCCC(=O)NCCSC(=O)C=Cc1ccccc1.O=[PH](OCC1CCC(N2C=CCC=C2)O1)O[PH](=O)OCC1CCC(n2cnc3cncnc32)O1,SCF_51DCA3B076
SMI_558F750710,COc1cc(C=CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC2OC(n3cnc4c(N)ncnc43)C(O)C2OP(=O)(O)O)cc(OC)c1O.NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)C=CC1.[H+],O=C(CCCO[PH](=O)O[PH](=O)OCC1CCC(n2cnc3cncnc32)O1)NCCC(=O)NCCSC(=O)C=Cc1ccccc1.O=[PH](OCC1CCC(N2C=CCC=C2)O1)O[PH](=O)OCC1CCC(n2cnc3cncnc32)O1,SCF_51DCA3B076
SMI_E06A23900C,CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCSC(=O)C=Cc1ccc(O)cc1.NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)C=CC1.[H+],O=C(CCCO[PH](=O)O[PH](=O)OCC1CCC(n2cnc3cncnc32)O1)NCCC(=O)NCCSC(=O)C=Cc1ccccc1.O=[PH](OCC1CCC(N2C=CCC=C2)O1)O[PH](=O)OCC1CCC(n2cnc3cncnc32)O1,SCF_51DCA3B076
SMI_6A6D8F67A4,CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCSC(=O)C=Cc1ccc(O)c(O)c1.NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)C=CC1.[H+],O=C(CCCO[PH](=O)O[PH](=O)OCC1CCC(n2cnc3cncnc32)O1)NCCC(=O)NCCSC(=O)C=Cc1ccccc1.O=[PH](OCC1CCC(N2C=CCC=C2)O1)O[PH](=O)OCC1CCC(n2cnc3cncnc32)O1,SCF_51DCA3B076
SMI_809CFF374B,CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCS.COc1cc(C=CC=O)cc(O)c1O.NC(=O)c1ccc[n+](C2OC(COP(=O)([O-])OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)c1,O=[PH](OCC1CCC(n2cnc3cncnc32)O1)O[PH](=O)OCC1CCC([n+]2ccccc2)O1.c1ccccc1.c1ncc2ncn(C3CCCO3)c2n1,SCF_6B57414981
SMI_B67EE9D9E7,COc1cc(C=CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC2OC(n3cnc4c(N)ncnc43)C(O)C2OP(=O)(O)O)ccc1O,O=C(CCCO[PH](=O)O[PH](=O)OCC1CCC(n2cnc3cncnc32)O1)NCCC(=O)NCCSC(=O)C=Cc1ccccc1,SCF_342C9575E8
SMI_6FC3416942,COc1cc(C=CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC2OC(n3cnc4c(N)ncnc43)C(O)C2OP(=O)(O)O)cc(OC)c1O,O=C(CCCO[PH](=O)O[PH](=O)OCC1CCC(n2cnc3cncnc32)O1)NCCC(=O)NCCSC(=O)C=Cc1ccccc1,SCF_342C9575E8
SMI_FF5B80BFAE,CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCSC(=O)C=Cc1ccc(O)cc1,O=C(CCCO[PH](=O)O[PH](=O)OCC1CCC(n2cnc3cncnc32)O1)NCCC(=O)NCCSC(=O)C=Cc1ccccc1,SCF_342C9575E8
SMI_9032B9D439,CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCSC(=O)C=Cc1ccc(O)c(O)c1,O=C(CCCO[PH](=O)O[PH](=O)OCC1CCC(n2cnc3cncnc32)O1)NCCC(=O)NCCSC(=O)C=Cc1ccccc1,SCF_342C9575E8
SMI_B5474F755F,COc1cc(C=CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC2OC(n3cnc4c(N)ncnc43)C(O)C2OP(=O)(O)O)cc(O)c1O,O=C(CCCO[PH](=O)O[PH](=O)OCC1CCC(n2cnc3cncnc32)O1)NCCC(=O)NCCSC(=O)C=Cc1ccccc1,SCF_342C9575E8
SMI_A650CF5865,CCCCCCCCCCCCCCCC=O,,SCF_ACYCLIC
SMI_4AAE7725E0,CCCCCCCCCCCCCC=O,,SCF_ACYCLIC
SMI_E63D92835A,CCCCCCCCCCCCCCCCCC=O,,SCF_ACYCLIC
SMI_18B3270B40,CC(C)=CCCC(C)=CCCC(C)=CC=O,,SCF_ACYCLIC
SMI_BDDAE84F28,CCCCC=CCCCCCCCCCC=O,,SCF_ACYCLIC
SMI_8B6D61C67F,NC(=O)c1ccc[n+](C2OC(COP(=O)([O-])OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)c1.O.O=CC(O)C(O)COP(=O)(O)O,O=[PH](OCC1CCC(n2cnc3cncnc32)O1)O[PH](=O)OCC1CCC([n+]2ccccc2)O1,SCF_A902F53261
SMI_8A81F44A03,NC(=O)c1ccc[n+](C2OC(COP(=O)([O-])OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)c1.O.O=CC(O)C(O)CO,O=[PH](OCC1CCC(n2cnc3cncnc32)O1)O[PH](=O)OCC1CCC([n+]2ccccc2)O1,SCF_A902F53261
SMI_64FE7BA58F,O=CC(O)C(O)COP(=O)(O)O,,SCF_ACYCLIC
SMI_C7B81E993D,CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCSC(=O)CC(=O)O,c1ncc2ncn(C3CCCO3)c2n1,SCF_B8DB9A72B3
SMI_51FF87A38D,CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCSC(=O)CC=CCC=O,c1ncc2ncn(C3CCCO3)c2n1,SCF_B8DB9A72B3
SMI_3859BE66A1,O=Cc1ccccc1C(=O)O,c1ccccc1,SCF_8448043181
SMI_B4B6861527,O=CCCCC(=O)O,,SCF_ACYCLIC
SMI_7D5AA898AE,CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCS.CCC=O.NC(=O)c1ccc[n+](C2OC(COP(=O)([O-])OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)c1,O=[PH](OCC1CCC(n2cnc3cncnc32)O1)O[PH](=O)OCC1CCC([n+]2ccccc2)O1.c1ncc2ncn(C3CCCO3)c2n1,SCF_48EC0436E6
SMI_BAAB0F38C0,O=C([O-])C1CCC=N1,C1=NCCC1,SCF_49A12DE72E
SMI_CECA69A580,NC(CCC=O)C(=O)O,,SCF_ACYCLIC
SMI_C0D2C23C5C,NC(CSCC(=O)O)C(=O)O,,SCF_ACYCLIC
SMI_8332351EDC,O=C([O-])CCCCC(=O)[O-],,SCF_ACYCLIC
SMI_6B3ECE9890,NC(=O)c1ccc[n+](C2OC(COP(=O)([O-])OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)c1.O.O=Cc1ccc(O)cc1,O=[PH](OCC1CCC(n2cnc3cncnc32)O1)O[PH](=O)OCC1CCC([n+]2ccccc2)O1.c1ccccc1,SCF_E4CCC65D40
SMI_EED904DDD5,NC(=O)c1ccc[n+](C2OC(COP(=O)([O-])OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)c1.O.O=Cc1ccc(O)cc1,O=[PH](OCC1CCC(n2cnc3cncnc32)O1)O[PH](=O)OCC1CCC([n+]2ccccc2)O1.c1ccccc1,SCF_E4CCC65D40
SMI_A03864F465,Cc1cc(C=O)ccc1O.NC(=O)c1ccc[n+](C2OC(COP(=O)([O-])OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)c1.O,O=[PH](OCC1CCC(n2cnc3cncnc32)O1)O[PH](=O)OCC1CCC([n+]2ccccc2)O1.c1ccccc1,SCF_E4CCC65D40
SMI_84B230209C,Cc1cc(C=O)ccc1O.NC(=O)c1ccc[n+](C2OC(COP(=O)([O-])OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)c1.O,O=[PH](OCC1CCC(n2cnc3cncnc32)O1)O[PH](=O)OCC1CCC([n+]2ccccc2)O1.c1ccccc1,SCF_E4CCC65D40
SMI_81152BB7C8,O=Cc1ccc(O)cc1,c1ccccc1,SCF_8448043181
SMI_4AB1AFAFA6,Cc1cc(C=O)ccc1O,c1ccccc1,SCF_8448043181
SMI_58E6244CEC,O=C(O)CCCC(=O)C(=O)O,,SCF_ACYCLIC
SMI_81ACE91E96,O.O=C1C=CC(=Nc2cc(Cl)c(O)c(Cl)c2)C=C1.O=Cc1ccccc1,O=C1C=CC(=Nc2ccccc2)C=C1.c1ccccc1,SCF_0B3FDE39E3
SMI_0A50A51E95,O.O=C1C=CC(=Nc2cc(Cl)c(O)c(Cl)c2)C=C1.c1ccc2cnncc2c1,O=C1C=CC(=Nc2ccccc2)C=C1.c1ccc2cnncc2c1,SCF_C9F0DB8204
SMI_4C94D560F9,O.O=O.c1ccc2c(c1)cnc1ccccc12,c1ccc2c(c1)cnc1ccccc12,SCF_BCE5BAE234
SMI_FF6C9525C6,O.O=C1C=CC(=Nc2cc(Cl)c(O)c(Cl)c2)C=C1,O=C1C=CC(=Nc2ccccc2)C=C1,SCF_ECD8BE6D1E
SMI_174F04B1CC,c1ccc2cnncc2c1,c1ccc2cnncc2c1,SCF_174F04B1CC
SMI_BCE5BAE234,c1ccc2c(c1)cnc1ccccc12,c1ccc2c(c1)cnc1ccccc12,SCF_BCE5BAE234
SMI_0C94C45228,O=Cc1ccc(O)cc1O,c1ccccc1,SCF_8448043181
SMI_37EEE96D71,CCOc1cc(C=O)ccc1O,c1ccccc1,SCF_8448043181
SMI_6151129C3C,C[n+]1cccc(C(N)=O)c1,c1cc[nH+]cc1,SCF_632F16228E
SMI_352767A4B2,*C=O.O.O=O,,SCF_ACYCLIC
SMI_D1578F901A,O=c1nccc[nH]1,O=c1nccc[nH]1,SCF_D1578F901A
SMI_CCE3D67DA2,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1,c1ccc(NCc2cnc3ncncc3n2)cc1,SCF_7E659486E3
SMI_12D5CA3A87,O=[N+]([O-])c1cccc2ncccc12,c1ccc2ncccc2c1,SCF_FF98E1160D
SMI_93173884F7,CNC(=O)c1cccnc1,c1ccncc1,SCF_6E858B26E5
SMI_57A8B26C8F,O=c1[nH]cnc2[nH]ncc12,O=c1[nH]cnc2[nH]ncc12,SCF_57A8B26C8F
SMI_45DF1E0F69,c1ncc2[nH]cnc2n1,c1ncc2[nH]cnc2n1,SCF_45DF1E0F69
SMI_D753975118,O=C([O-])C(=O)[O-],,SCF_ACYCLIC
SMI_95CC5C171C,Cc1ncc(C[n+]2csc(CCOP(=O)(O)OP(=O)(O)O)c2C)c(N)n1,c1ncc(C[n+]2ccsc2)cn1,SCF_0E6B5B0ADC
SMI_5C59FC369F,*N[C@@H](CCCCNC(=O)CCCC[C@@H]1CCSS1)C(*)=O.CC(=O)C(=O)[O-].[H+],C1CSSC1,SCF_8DC3162546
SMI_91F46711F2,C=CCCC(=O)C(=O)O,,SCF_ACYCLIC
SMI_3DA765EE4E,CC(C)C(=O)C(=O)O.O,,SCF_ACYCLIC
SMI_8DE56A4528,CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCS.CC(C)C(=O)C(=O)O.NC(=O)c1ccc[n+](C2OC(COP(=O)([O-])OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)c1,O=[PH](OCC1CCC(n2cnc3cncnc32)O1)O[PH](=O)OCC1CCC([n+]2ccccc2)O1.c1ncc2ncn(C3CCCO3)c2n1,SCF_48EC0436E6
SMI_348045E415,*N[C@@H](CCCCNC(=O)CCCC[C@@H]1CCSS1)C(*)=O.CC(C)C(=O)C(=O)[O-].[H+],C1CSSC1,SCF_8DC3162546
SMI_1AD42D4472,[Co],,SCF_ACYCLIC
SMI_A23472C941,CCC(C)C(=O)C(=O)[O-],,SCF_ACYCLIC
SMI_28A41B754C,O=C(O)C(=O)c1ccccc1,c1ccccc1,SCF_8448043181
SMI_F3E91C9DA5,O=Cc1cccc(O)c1O,c1ccccc1,SCF_8448043181
SMI_DE41688058,O=Cc1cc(O)ccc1O,c1ccccc1,SCF_8448043181
SMI_EC1D64B570,O=c1cc[nH]c(=O)[nH]1,O=c1cc[nH]c(=O)[nH]1,SCF_EC1D64B570
SMI_DF395FFC1D,Cc1c[nH]c(=O)[nH]c1=O,O=c1cc[nH]c(=O)[nH]1,SCF_EC1D64B570
SMI_FE1A5169ED,CC1CNC(=O)NC1=O,O=C1CCNC(=O)N1,SCF_B03A4E0BD3
SMI_B03A4E0BD3,O=C1CCNC(=O)N1,O=C1CCNC(=O)N1,SCF_B03A4E0BD3
SMI_4E37FAF1D5,CC(C)CCCC(C)C1CCC2C3C(O)CC4=CC(=O)CCC4(C)C3CCC12C.NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)C=CC1.[H+],O=C1C=C2CCC3C4CCCC4CCC3C2CC1.O=[PH](OCC1CCC(N2C=CCC=C2)O1)O[PH](=O)OCC1CCC(n2cnc3cncnc32)O1,SCF_B414F55B1D
SMI_8B58759E0E,CC(C)CCCC(C)C1CCC2C3C(O)CC4=CC(=O)CCC4(C)C3CC(O)C12C.NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)C=CC1.[H+],O=C1C=C2CCC3C4CCCC4CCC3C2CC1.O=[PH](OCC1CCC(N2C=CCC=C2)O1)O[PH](=O)OCC1CCC(n2cnc3cncnc32)O1,SCF_B414F55B1D
SMI_061609C495,CC12CCC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)CO.NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)C=CC1.[H+],O=C1C=C2CCC3C4CCCC4CCC3C2CC1.O=[PH](OCC1CCC(N2C=CCC=C2)O1)O[PH](=O)OCC1CCC(n2cnc3cncnc32)O1,SCF_B414F55B1D
SMI_98D7A92E5E,CC(C)CCCC(C)C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,O=C1C=C2CCC3C4CCCC4CCC3C2CC1,SCF_41EFCCCBF0
SMI_34DDFE558B,CC(C)CCCC(C)C1CCC2C3C(O)CC4=CC(=O)CCC4(C)C3CCC12C,O=C1C=C2CCC3C4CCCC4CCC3C2CC1,SCF_41EFCCCBF0
SMI_92C5269707,CC12CCC(=O)C=C1CCC1C2C(O)CC2(C)C(C(=O)CO)CCC12,O=C1C=C2CCC3C4CCCC4CCC3C2CC1,SCF_41EFCCCBF0
SMI_E88A8234EB,CC12CCC(=O)C=C1CCC1C2C(O)CC2(C=O)C(C(=O)CO)CCC12,O=C1C=C2CCC3C4CCCC4CCC3C2CC1,SCF_41EFCCCBF0
SMI_0E0BDC5F62,CC12CCC3C4CCC(=O)C=C4CCC3C1CCC2O,O=C1C=C2CCC3C4CCCC4CCC3C2CC1,SCF_41EFCCCBF0
SMI_47911F0FAB,CC12C=CC(=O)C=C1CCC1C2CCC2(C)C(O)CCC12,O=C1C=CC2C(=C1)CCC1C3CCCC3CCC21,SCF_778C580203
SMI_13B71BE869,CC(C)CCCC(C)C1CCC2C3C(O)CC4=CC(=O)CCC4(C)C3CC(O)C12C,O=C1C=C2CCC3C4CCCC4CCC3C2CC1,SCF_41EFCCCBF0
SMI_A1181B2E79,O=C1C=CCCC1,O=C1C=CCCC1,SCF_A1181B2E79
SMI_086302A977,NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)C=CC1.O=C([O-])C=CC(=O)[O-].[H+],O=[PH](OCC1CCC(N2C=CCC=C2)O1)O[PH](=O)OCC1CCC(n2cnc3cncnc32)O1,SCF_6339FA15D4
SMI_F41DC82D35,CC=CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O.NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)C=CC1.[H+],O=[PH](OCC1CCC(N2C=CCC=C2)O1)O[PH](=O)OCC1CCC(n2cnc3cncnc32)O1.c1ncc2ncn(C3CCCO3)c2n1,SCF_CF62548011
SMI_95C5CBC6D5,CC=CC(=O)S.NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)C=CC1.[H+],O=[PH](OCC1CCC(N2C=CCC=C2)O1)O[PH](=O)OCC1CCC(n2cnc3cncnc32)O1,SCF_6339FA15D4
SMI_07A62FA986,*CCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OC[C@H](N*)C(*)=O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1,O=[PH](OC[C@@H]1CC[C@H](n2cnc3cncnc32)O1)O[PH](=O)OC[C@@H]1CC[C@H]([n+]2ccccc2)O1,SCF_B6671A9DFE
SMI_1E44354E20,CCCCCC=CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O,c1ncc2ncn(C3CCCO3)c2n1,SCF_B8DB9A72B3
SMI_C514A8B60C,CCCCCCCCCCCCCC=CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-],c1ncc2ncn(C3CCCO3)c2n1,SCF_B8DB9A72B3
SMI_DFB88BB819,CC=CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O,c1ncc2ncn(C3CCCO3)c2n1,SCF_B8DB9A72B3
SMI_CF8562CF4B,CC=CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O.NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)C=CC1,O=[PH](OCC1CCC(N2C=CCC=C2)O1)O[PH](=O)OCC1CCC(n2cnc3cncnc32)O1.c1ncc2ncn(C3CCCO3)c2n1,SCF_CF62548011
SMI_4EB1FA9DC0,CCCCCC=CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O.NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)C=CC1,O=[PH](OCC1CCC(N2C=CCC=C2)O1)O[PH](=O)OCC1CCC(n2cnc3cncnc32)O1.c1ncc2ncn(C3CCCO3)c2n1,SCF_CF62548011
SMI_475646E2D7,CCCCCCCCCC=CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O.NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)C=CC1,O=[PH](OCC1CCC(N2C=CCC=C2)O1)O[PH](=O)OCC1CCC(n2cnc3cncnc32)O1.c1ncc2ncn(C3CCCO3)c2n1,SCF_CF62548011
